client_name,report_uuid,registrant_name,filing_year,amount,bill_id,bill_chamber,bill_type,bill_number,congress_number,introduced_date
BP AMERICA,f507946c-c953-4afd-92e3-40468e9fd6b9,"BP AMERICA, INC",2019,1260000.00,hr1-116,House of Representatives,hr,1,116,2019-01-03
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,hr6800-116,House of Representatives,hr,6800,116,2020-05-12
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,hr6800-116,House of Representatives,hr,6800,116,2020-05-12
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,hr6800-116,House of Representatives,hr,6800,116,2020-05-12
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,hr6800-116,House of Representatives,hr,6800,116,2020-05-12
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s2263-116,Senate,s,2263,116,2019-07-25
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s2263-116,Senate,s,2263,116,2019-07-25
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s2263-116,Senate,s,2263,116,2019-07-25
EXXON MOBIL CORPORATION,54b4c63f-3313-433e-b046-7615ebb240be,EXXON MOBIL CORP,2019,2710000.00,s47-116,Senate,s,47,116,2019-01-08
EXXON MOBIL CORPORATION,54b4c63f-3313-433e-b046-7615ebb240be,EXXON MOBIL CORP,2019,2710000.00,s365-116,Senate,s,365,116,2019-02-06
PHILLIPS 66,dd3bd094-8f19-403c-954a-1b47776cd3ed,PHILLIPS 66,2019,1010000.00,s365-116,Senate,s,365,116,2019-02-06
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s370-116,Senate,s,370,116,2019-02-07
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,s370-116,Senate,s,370,116,2019-02-07
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s370-116,Senate,s,370,116,2019-02-07
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s370-116,Senate,s,370,116,2019-02-07
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s370-116,Senate,s,370,116,2019-02-07
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,s370-116,Senate,s,370,116,2019-02-07
BP AMERICA,c80958b8-cfb7-4c7c-abbd-d3ff0c022daf,"BP AMERICA, INC",2019,1470000.00,s370-116,Senate,s,370,116,2019-02-07
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s370-116,Senate,s,370,116,2019-02-07
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s370-116,Senate,s,370,116,2019-02-07
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s4041-116,Senate,s,4041,116,2020-06-23
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,s4041-116,Senate,s,4041,116,2020-06-23
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s4041-116,Senate,s,4041,116,2020-06-23
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,s4041-116,Senate,s,4041,116,2020-06-23
SHELL OIL COMPANY,c5ebfefc-2586-4fe6-a95c-844d8e968b50,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1630000.00,s4041-116,Senate,s,4041,116,2020-06-23
SHELL OIL COMPANY,eb0cda2d-46ef-4c45-bafb-c0ce12dd87e0,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1960000.00,s4041-116,Senate,s,4041,116,2020-06-23
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s3591-116,Senate,s,3591,116,2020-05-04
BP AMERICA,3f7efd8c-80bb-46e7-9529-7aacad7bc297,"BP AMERICA, INC",2020,1040000.00,s3591-116,Senate,s,3591,116,2020-05-04
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s3591-116,Senate,s,3591,116,2020-05-04
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s4148-116,Senate,s,4148,116,2020-07-01
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s2873-116,Senate,s,2873,116,2019-11-14
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s4049-116,Senate,s,4049,116,2020-06-23
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,s4049-116,Senate,s,4049,116,2020-06-23
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s4049-116,Senate,s,4049,116,2020-06-23
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,s4049-116,Senate,s,4049,116,2020-06-23
SHELL OIL COMPANY,c5ebfefc-2586-4fe6-a95c-844d8e968b50,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1630000.00,s4049-116,Senate,s,4049,116,2020-06-23
SHELL OIL COMPANY,c5ebfefc-2586-4fe6-a95c-844d8e968b50,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1630000.00,s4049-116,Senate,s,4049,116,2020-06-23
SHELL OIL COMPANY,eb0cda2d-46ef-4c45-bafb-c0ce12dd87e0,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1960000.00,s4049-116,Senate,s,4049,116,2020-06-23
SHELL OIL COMPANY,eb0cda2d-46ef-4c45-bafb-c0ce12dd87e0,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1960000.00,s4049-116,Senate,s,4049,116,2020-06-23
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s1441-116,Senate,s,1441,116,2019-05-14
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,s1441-116,Senate,s,1441,116,2019-05-14
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s1441-116,Senate,s,1441,116,2019-05-14
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1441-116,Senate,s,1441,116,2019-05-14
BP AMERICA,b51b5105-6753-4025-b22a-4643f2b94226,"BP AMERICA, INC",2019,1230000.00,s1441-116,Senate,s,1441,116,2019-05-14
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,s1441-116,Senate,s,1441,116,2019-05-14
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1441-116,Senate,s,1441,116,2019-05-14
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s1441-116,Senate,s,1441,116,2019-05-14
BP AMERICA,f507946c-c953-4afd-92e3-40468e9fd6b9,"BP AMERICA, INC",2019,1260000.00,s1441-116,Senate,s,1441,116,2019-05-14
BP AMERICA,40665a8c-f9c3-4f52-82ae-d14b57b23014,"BP AMERICA, INC",2019,1500000.00,s2641-116,Senate,s,2641,116,2019-10-17
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s2641-116,Senate,s,2641,116,2019-10-17
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s3952-116,Senate,s,3952,116,2020-06-11
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1602-116,Senate,s,1602,116,2019-05-22
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s3688-116,Senate,s,3688,116,2020-05-12
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,s3688-116,Senate,s,3688,116,2020-05-12
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s3688-116,Senate,s,3688,116,2020-05-12
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,s3688-116,Senate,s,3688,116,2020-05-12
CONOCOPHILLIPS,d2002b91-8b4f-4114-b33b-19a5a73dc6f3,CONOCOPHILLIPS,2021,1359800.00,hr519-117,House of Representatives,hr,519,117,2021-01-28
SHELL OIL COMPANY,4de71549-01bf-4169-b2ed-2aa238682744,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1530000.00,hr2643-117,House of Representatives,hr,2643,117,2021-04-19
SHELL OIL COMPANY,a36f9f5b-659d-4cfa-9785-41bd7c7ab8f2,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1860000.00,hr2643-117,House of Representatives,hr,2643,117,2021-04-19
CONOCOPHILLIPS,bbbc10ee-c6aa-49a7-a9fc-c76acdcd38d9,CONOCOPHILLIPS,2021,1690000.00,hr2643-117,House of Representatives,hr,2643,117,2021-04-19
SHELL OIL COMPANY,4de71549-01bf-4169-b2ed-2aa238682744,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1530000.00,hr570-117,House of Representatives,hr,570,117,2021-01-28
SHELL OIL COMPANY,a36f9f5b-659d-4cfa-9785-41bd7c7ab8f2,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1860000.00,hr570-117,House of Representatives,hr,570,117,2021-01-28
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,hr1155-117,House of Representatives,hr,1155,117,2021-02-18
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,hr1155-117,House of Representatives,hr,1155,117,2021-02-18
EXXON MOBIL CORPORATION,0ea6d0b9-138e-43fa-9ed4-5d1c2c859b56,EXXON MOBIL CORP,2021,1660000.00,s2475-117,Senate,s,2475,117,2021-07-27
EXXON MOBIL CORPORATION,0ea6d0b9-138e-43fa-9ed4-5d1c2c859b56,EXXON MOBIL CORP,2021,1660000.00,s1807-117,Senate,s,1807,117,2021-05-25
CONOCOPHILLIPS,bbbc10ee-c6aa-49a7-a9fc-c76acdcd38d9,CONOCOPHILLIPS,2021,1690000.00,s977-117,Senate,s,977,117,2021-03-25
EXXON MOBIL CORPORATION,0ea6d0b9-138e-43fa-9ed4-5d1c2c859b56,EXXON MOBIL CORP,2021,1660000.00,s1829-117,Senate,s,1829,117,2021-05-26
EXXON MOBIL CORPORATION,0ea6d0b9-138e-43fa-9ed4-5d1c2c859b56,EXXON MOBIL CORP,2021,1660000.00,s1167-117,Senate,s,1167,117,2021-04-15
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,s1266-117,Senate,s,1266,117,2021-04-21
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,s1266-117,Senate,s,1266,117,2021-04-21
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s3459-114,Senate,s,3459,114,2016-09-28
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,hconres71-115,House of Representatives,hconres,71,115,2017-07-21
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,hr2997-115,House of Representatives,hr,2997,115,2017-06-22
SHELL OIL COMPANY,461fbdfd-2f58-4916-a44e-f1417a3c0f7a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1670000.00,hr2997-115,House of Representatives,hr,2997,115,2017-06-22
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,hr2997-115,House of Representatives,hr,2997,115,2017-06-22
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,hr2997-115,House of Representatives,hr,2997,115,2017-06-22
SHELL OIL COMPANY,b533551f-73ab-4b30-9dfe-75be4a16ca4e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1940000.00,hr2997-115,House of Representatives,hr,2997,115,2017-06-22
SHELL OIL COMPANY,e39b999a-2529-445d-96fb-0fe69dae42a3,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1910000.00,hr2997-115,House of Representatives,hr,2997,115,2017-06-22
SHELL OIL COMPANY,e634630c-3c17-4aeb-bf8b-e4c06a819362,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1740000.00,hr2997-115,House of Representatives,hr,2997,115,2017-06-22
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,hr2883-115,House of Representatives,hr,2883,115,2017-06-12
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,hr2883-115,House of Representatives,hr,2883,115,2017-06-12
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,hr2883-115,House of Representatives,hr,2883,115,2017-06-12
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,hr2883-115,House of Representatives,hr,2883,115,2017-06-12
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr5444-115,House of Representatives,hr,5444,115,2018-04-10
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr5444-115,House of Representatives,hr,5444,115,2018-04-10
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,hr1628-115,House of Representatives,hr,1628,115,2017-03-20
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,hr998-115,House of Representatives,hr,998,115,2017-02-09
SHELL OIL COMPANY,d4b3d909-2c00-46ae-bd7c-42c74df2a39a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2340000.00,hr998-115,House of Representatives,hr,998,115,2017-02-09
SHELL OIL COMPANY,e253704d-ccc0-4961-b353-972819b15c87,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2550000.00,hr998-115,House of Representatives,hr,998,115,2017-02-09
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,hr4647-115,House of Representatives,hr,4647,115,2017-12-14
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,hr4647-115,House of Representatives,hr,4647,115,2017-12-14
SHELL OIL COMPANY,b533551f-73ab-4b30-9dfe-75be4a16ca4e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1940000.00,hr4647-115,House of Representatives,hr,4647,115,2017-12-14
SHELL OIL COMPANY,b54e63d1-a361-4ad6-a162-0eaa475fdd44,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,2000000.00,hr4647-115,House of Representatives,hr,4647,115,2017-12-14
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,hr1892-115,House of Representatives,hr,1892,115,2017-04-04
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,hr1892-115,House of Representatives,hr,1892,115,2017-04-04
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr1892-115,House of Representatives,hr,1892,115,2017-04-04
SHELL OIL COMPANY,b54e63d1-a361-4ad6-a162-0eaa475fdd44,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,2000000.00,hr1892-115,House of Representatives,hr,1892,115,2017-04-04
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr1892-115,House of Representatives,hr,1892,115,2017-04-04
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr1892-115,House of Representatives,hr,1892,115,2017-04-04
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,hr10-115,House of Representatives,hr,10,115,2017-04-26
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr10-115,House of Representatives,hr,10,115,2017-04-26
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr10-115,House of Representatives,hr,10,115,2017-04-26
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr10-115,House of Representatives,hr,10,115,2017-04-26
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,s263-115,Senate,s,263,115,2017-02-01
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s263-115,Senate,s,263,115,2017-02-01
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s263-115,Senate,s,263,115,2017-02-01
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s263-115,Senate,s,263,115,2017-02-01
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s263-115,Senate,s,263,115,2017-02-01
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s263-115,Senate,s,263,115,2017-02-01
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s263-115,Senate,s,263,115,2017-02-01
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,s1075-115,Senate,s,1075,115,2017-05-09
SHELL OIL COMPANY,461fbdfd-2f58-4916-a44e-f1417a3c0f7a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1670000.00,s1075-115,Senate,s,1075,115,2017-05-09
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,s1075-115,Senate,s,1075,115,2017-05-09
SHELL OIL COMPANY,b533551f-73ab-4b30-9dfe-75be4a16ca4e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1940000.00,s1075-115,Senate,s,1075,115,2017-05-09
SHELL OIL COMPANY,e39b999a-2529-445d-96fb-0fe69dae42a3,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1910000.00,s1075-115,Senate,s,1075,115,2017-05-09
SHELL OIL COMPANY,e634630c-3c17-4aeb-bf8b-e4c06a819362,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1740000.00,s1075-115,Senate,s,1075,115,2017-05-09
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s3107-115,Senate,s,3107,115,2018-06-21
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3107-115,Senate,s,3107,115,2018-06-21
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3107-115,Senate,s,3107,115,2018-06-21
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s335-115,Senate,s,335,115,2017-02-07
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s335-115,Senate,s,335,115,2017-02-07
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s335-115,Senate,s,335,115,2017-02-07
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,s335-115,Senate,s,335,115,2017-02-07
SHELL OIL COMPANY,d4b3d909-2c00-46ae-bd7c-42c74df2a39a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2340000.00,s578-115,Senate,s,578,115,2017-03-08
SHELL OIL COMPANY,e253704d-ccc0-4961-b353-972819b15c87,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2550000.00,s578-115,Senate,s,578,115,2017-03-08
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,s3336-115,Senate,s,3336,115,2018-08-01
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3336-115,Senate,s,3336,115,2018-08-01
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3336-115,Senate,s,3336,115,2018-08-01
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3021-115,Senate,s,3021,115,2018-06-07
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3021-115,Senate,s,3021,115,2018-06-07
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3021-115,Senate,s,3021,115,2018-06-07
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,s3094-115,Senate,s,3094,115,2018-06-20
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,s3094-115,Senate,s,3094,115,2018-06-20
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s3094-115,Senate,s,3094,115,2018-06-20
SHELL OIL COMPANY,b533551f-73ab-4b30-9dfe-75be4a16ca4e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1940000.00,s3094-115,Senate,s,3094,115,2018-06-20
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3094-115,Senate,s,3094,115,2018-06-20
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3094-115,Senate,s,3094,115,2018-06-20
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3094-115,Senate,s,3094,115,2018-06-20
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3094-115,Senate,s,3094,115,2018-06-20
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s763-115,Senate,s,763,115,2017-03-29
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s763-115,Senate,s,763,115,2017-03-29
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,s763-115,Senate,s,763,115,2017-03-29
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s3115-115,Senate,s,3115,115,2018-06-21
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3115-115,Senate,s,3115,115,2018-06-21
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3115-115,Senate,s,3115,115,2018-06-21
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s1460-115,Senate,s,1460,115,2017-06-28
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s1460-115,Senate,s,1460,115,2017-06-28
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s1460-115,Senate,s,1460,115,2017-06-28
